0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.018723,0.019610,0.020802,0.022101,0.023677,0.025571,0.027820,0.030465,0.033544,0.037097,0.041161,0.045777,0.050984,0.056820,0.063325,0.070537,0.078496,0.087241,0.096811,0.107244,0.118581,0.130859,0.144118,0.158398,0.173736,0.190173,0.207747,0.226498,0.246464,0.267684,0.290198,0.314041,0.339190,0.365613,0.393268,0.422108,0.452077,0.483171,0.515115,0.555667,0.603425,0.656781,0.713917,0.773081,0.824280,0.866470,0.898608,0.919652,0.928601,0.924053,0.905497,0.871684,0.820709,0.751773,0.663781,0.555062,0.430341,0.295733,0.180415,0.052803,0.000294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.023290,0.024251,0.025493,0.026837,0.028445,0.030359,0.032623,0.035278,0.038368,0.041936,0.046024,0.050674,0.055930,0.061834,0.068429,0.075758,0.083862,0.092786,0.102571,0.113261,0.124898,0.137524,0.151183,0.165917,0.181769,0.198781,0.216997,0.236459,0.257209,0.279290,0.302746,0.327612,0.353806,0.381228,0.409761,0.439272,0.469616,0.500749,0.532088,0.571421,0.617426,0.668591,0.723216,0.779954,0.828892,0.869042,0.899415,0.919028,0.926974,0.921548,0.902826,0.869407,0.818583,0.749851,0.662118,0.553720,0.429366,0.295156,0.180178,0.052943,0.000588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.027858,0.028893,0.030183,0.031573,0.033212,0.035147,0.037425,0.040091,0.043193,0.046776,0.050886,0.055571,0.060876,0.066848,0.073534,0.080978,0.089229,0.098331,0.108332,0.119278,0.131215,0.144190,0.158248,0.173437,0.189802,0.207390,0.226247,0.246419,0.267954,0.290897,0.315294,0.341182,0.368421,0.396842,0.426253,0.456436,0.487154,0.518328,0.549060,0.587174,0.631426,0.680401,0.732515,0.786826,0.833504,0.871614,0.900223,0.918403,0.925347,0.919043,0.900155,0.867131,0.816457,0.747928,0.660455,0.552378,0.428392,0.294578,0.179941,0.053082,0.000882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032425,0.033534,0.034874,0.036309,0.037979,0.039935,0.042227,0.044904,0.048017,0.051615,0.055749,0.060468,0.065822,0.071863,0.078638,0.086199,0.094595,0.103876,0.114093,0.125295,0.137533,0.150855,0.165313,0.180956,0.197834,0.215998,0.235496,0.256380,0.278699,0.302503,0.327842,0.354753,0.383037,0.412457,0.442746,0.473600,0.504693,0.535907,0.566033,0.602928,0.645427,0.692212,0.741814,0.793699,0.838116,0.874187,0.901031,0.917779,0.923720,0.916538,0.897484,0.864855,0.814331,0.746006,0.658792,0.551035,0.427417,0.294001,0.179704,0.053221,0.001176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.036993,0.038175,0.039564,0.041045,0.042746,0.044723,0.047029,0.049717,0.052841,0.056454,0.060611,0.065365,0.070769,0.076877,0.083742,0.091419,0.099961,0.109421,0.119854,0.131312,0.143850,0.157521,0.172378,0.188476,0.205867,0.224606,0.244746,0.266341,0.289444,0.314109,0.340390,0.368324,0.397652,0.428072,0.459238,0.490763,0.522232,0.553485,0.583005,0.618681,0.659427,0.704022,0.751113,0.800571,0.842728,0.876759,0.901838,0.917155,0.922093,0.914033,0.894813,0.862578,0.812205,0.744083,0.657129,0.549693,0.426443,0.293424,0.179466,0.053360,0.001471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.041560,0.042817,0.044255,0.045780,0.047514,0.049512,0.051831,0.054530,0.057665,0.061294,0.065474,0.070262,0.075715,0.081891,0.088847,0.096640,0.105327,0.114967,0.125615,0.137329,0.150167,0.164186,0.179443,0.195995,0.213900,0.233214,0.253996,0.276301,0.300189,0.325715,0.352938,0.381895,0.412268,0.443687,0.475731,0.507927,0.539771,0.571064,0.599978,0.634435,0.673428,0.715833,0.760412,0.807444,0.847340,0.879331,0.902646,0.916531,0.920465,0.911528,0.892142,0.860302,0.810079,0.742160,0.655466,0.548351,0.425468,0.292846,0.179229,0.053499,0.001765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.046128,0.047458,0.048945,0.050516,0.052281,0.054300,0.056633,0.059343,0.062489,0.066133,0.070336,0.075158,0.080661,0.086905,0.093951,0.101860,0.110693,0.120512,0.131376,0.143346,0.156485,0.170852,0.186508,0.203514,0.221932,0.241822,0.263245,0.286262,0.310934,0.337321,0.365486,0.395465,0.426883,0.459302,0.492223,0.525091,0.557310,0.588643,0.616950,0.650189,0.687428,0.727643,0.769711,0.814316,0.851952,0.881903,0.903454,0.915906,0.918838,0.909023,0.889471,0.858026,0.807954,0.740238,0.653803,0.547008,0.424494,0.292269,0.178992,0.053639,0.002059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050695,0.052100,0.053635,0.055252,0.057048,0.059088,0.061436,0.064156,0.067314,0.070973,0.075199,0.080055,0.085607,0.091919,0.099055,0.107081,0.116060,0.126057,0.137136,0.149363,0.162802,0.177517,0.193573,0.211034,0.229965,0.250430,0.272495,0.296223,0.321679,0.348928,0.378034,0.409036,0.441499,0.474916,0.508716,0.542255,0.574849,0.606221,0.633922,0.665942,0.701429,0.739453,0.779010,0.821189,0.856564,0.884475,0.904262,0.915282,0.917211,0.906517,0.886800,0.855749,0.805828,0.738315,0.652139,0.545666,0.423519,0.291691,0.178755,0.053778,0.002353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.055263,0.056741,0.058326,0.059988,0.061816,0.063876,0.066238,0.068969,0.072138,0.075812,0.080061,0.084952,0.090553,0.096933,0.104160,0.112301,0.121426,0.131602,0.142897,0.155380,0.169119,0.184182,0.200638,0.218553,0.237998,0.259039,0.281745,0.306184,0.332424,0.360534,0.390582,0.422607,0.456114,0.490531,0.525208,0.559419,0.592388,0.623800,0.650895,0.681696,0.715429,0.751264,0.788309,0.828061,0.861176,0.887048,0.905069,0.914658,0.915584,0.904012,0.884129,0.853473,0.803702,0.736392,0.650476,0.544323,0.422545,0.291114,0.178518,0.053917,0.002647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.059830,0.061383,0.063016,0.064724,0.066583,0.068664,0.071040,0.073782,0.076962,0.080652,0.084924,0.089849,0.095499,0.101947,0.109264,0.117522,0.126792,0.137147,0.148658,0.161398,0.175437,0.190848,0.207703,0.226073,0.246030,0.267647,0.290994,0.316144,0.343169,0.372140,0.403130,0.436178,0.470730,0.506146,0.541701,0.576583,0.609927,0.641379,0.667867,0.697450,0.729430,0.763074,0.797608,0.834934,0.865788,0.889620,0.905877,0.914034,0.913957,0.901507,0.881458,0.851197,0.801576,0.734470,0.648813,0.542981,0.421571,0.290537,0.178280,0.054056,0.002941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.064398,0.066024,0.067707,0.069460,0.071350,0.073452,0.075842,0.078595,0.081786,0.085491,0.089786,0.094746,0.100446,0.106961,0.114368,0.122742,0.132158,0.142692,0.154419,0.167415,0.181754,0.197513,0.214768,0.233592,0.254063,0.276255,0.300244,0.326105,0.353914,0.383746,0.415677,0.449748,0.485345,0.521761,0.558193,0.593747,0.627466,0.658957,0.684840,0.713203,0.743430,0.774884,0.806907,0.841806,0.870400,0.892192,0.906685,0.913409,0.912330,0.899002,0.878787,0.848920,0.799450,0.732547,0.647150,0.541639,0.420596,0.289959,0.178043,0.054196,0.003235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.068965,0.070665,0.072397,0.074196,0.076117,0.078240,0.080644,0.083408,0.086610,0.090331,0.094648,0.099642,0.105392,0.111975,0.119473,0.127963,0.137525,0.148237,0.160180,0.173432,0.188072,0.204179,0.221832,0.241112,0.262095,0.284863,0.309493,0.336066,0.364659,0.395353,0.428225,0.463319,0.499961,0.537376,0.574686,0.610910,0.645005,0.676536,0.701812,0.728957,0.757431,0.786695,0.816206,0.848679,0.875012,0.894764,0.907492,0.912785,0.910703,0.896497,0.876115,0.846644,0.797324,0.730624,0.645487,0.540296,0.419622,0.289382,0.177806,0.054335,0.003529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.073533,0.075307,0.077088,0.078932,0.080885,0.083029,0.085446,0.088221,0.091434,0.095170,0.099511,0.104539,0.110338,0.116990,0.124577,0.133183,0.142891,0.153782,0.165941,0.179449,0.194389,0.210844,0.228897,0.248631,0.270128,0.293471,0.318743,0.346026,0.375404,0.406959,0.440773,0.476890,0.514577,0.552991,0.591178,0.628074,0.662544,0.694114,0.718785,0.744710,0.771431,0.798505,0.825505,0.855551,0.879624,0.897336,0.908300,0.912161,0.909075,0.893992,0.873444,0.844368,0.795198,0.728702,0.643824,0.538954,0.418647,0.288805,0.177569,0.054474,0.003824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.078100,0.079948,0.081778,0.083668,0.085652,0.087817,0.090248,0.093034,0.096259,0.100010,0.104373,0.109436,0.115284,0.122004,0.129681,0.138404,0.148257,0.159327,0.171702,0.185466,0.200706,0.217510,0.235962,0.256151,0.278161,0.302079,0.327993,0.355987,0.386149,0.418565,0.453321,0.490461,0.529192,0.568605,0.607671,0.645238,0.680083,0.711693,0.735757,0.760464,0.785432,0.810315,0.834804,0.862424,0.884236,0.899909,0.909108,0.911537,0.907448,0.891487,0.870773,0.842091,0.793072,0.726779,0.642161,0.537612,0.417673,0.288227,0.177332,0.054613,0.004118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.082668,0.084590,0.086468,0.088404,0.090419,0.092605,0.095051,0.097847,0.101083,0.104849,0.109236,0.114333,0.120230,0.127018,0.134786,0.143624,0.153623,0.164873,0.177462,0.191483,0.207024,0.224175,0.243027,0.263670,0.286193,0.310687,0.337242,0.365948,0.396894,0.430171,0.465869,0.504031,0.543808,0.584220,0.624163,0.662402,0.697622,0.729272,0.752730,0.776218,0.799433,0.822126,0.844103,0.869296,0.888848,0.902481,0.909916,0.910912,0.905821,0.888981,0.868102,0.839815,0.790946,0.724857,0.640498,0.536269,0.416698,0.287650,0.177094,0.054752,0.004412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.087235,0.089231,0.091159,0.093140,0.095187,0.097393,0.099853,0.102660,0.105907,0.109689,0.114098,0.119230,0.125176,0.132032,0.139890,0.148845,0.158989,0.170418,0.183223,0.197500,0.213341,0.230841,0.250092,0.271189,0.294226,0.319296,0.346492,0.375909,0.407639,0.441778,0.478417,0.517602,0.558423,0.599835,0.640655,0.679566,0.715161,0.746850,0.769702,0.791971,0.813433,0.833936,0.853402,0.876169,0.893460,0.905053,0.910723,0.910288,0.904194,0.886476,0.865431,0.837539,0.788820,0.722934,0.638835,0.534927,0.415724,0.287072,0.176857,0.054892,0.004706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.091803,0.093873,0.095849,0.097876,0.099954,0.102181,0.104655,0.107473,0.110731,0.114528,0.118961,0.124126,0.130122,0.137046,0.144995,0.154065,0.164356,0.175963,0.188984,0.203517,0.219658,0.237506,0.257157,0.278709,0.302259,0.327904,0.355742,0.385869,0.418384,0.453384,0.490965,0.531173,0.573039,0.615450,0.657148,0.696730,0.732700,0.764429,0.786675,0.807725,0.827434,0.845746,0.862701,0.883041,0.898072,0.907625,0.911531,0.909664,0.902567,0.883971,0.862760,0.835262,0.786694,0.721011,0.637172,0.533585,0.414749,0.286495,0.176620,0.055031,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.096370,0.098514,0.100540,0.102612,0.104721,0.106969,0.109457,0.112285,0.115555,0.119368,0.123823,0.129023,0.135069,0.142060,0.150099,0.159286,0.169722,0.181508,0.194745,0.209534,0.225976,0.244171,0.264222,0.286228,0.310291,0.336512,0.364991,0.395830,0.429129,0.464990,0.503513,0.544744,0.587654,0.631065,0.673640,0.713894,0.750238,0.782008,0.803647,0.823478,0.841434,0.857557,0.872000,0.889914,0.902685,0.910197,0.912339,0.909040,0.900940,0.881466,0.860089,0.832986,0.784568,0.719089,0.635509,0.532242,0.413775,0.285918,0.176383,0.055170,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100938,0.103155,0.105230,0.107347,0.109488,0.111757,0.114259,0.117098,0.120379,0.124207,0.128686,0.133920,0.140015,0.147074,0.155203,0.164506,0.175088,0.187053,0.200506,0.215551,0.232293,0.250837,0.271287,0.293748,0.318324,0.345120,0.374241,0.405791,0.439874,0.476596,0.516061,0.558314,0.602270,0.646679,0.690133,0.731057,0.767777,0.799586,0.820619,0.839232,0.855435,0.869367,0.881299,0.896786,0.907297,0.912770,0.913146,0.908415,0.899313,0.878961,0.857418,0.830709,0.782442,0.717166,0.633846,0.530900,0.412800,0.285340,0.176145,0.055309,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
