0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.018006,0.019334,0.021039,0.022899,0.025143,0.027852,0.031107,0.034989,0.039579,0.044958,0.051208,0.058408,0.066641,0.075988,0.086529,0.098345,0.111518,0.126129,0.142258,0.159988,0.179398,0.200570,0.223585,0.248524,0.275469,0.304499,0.335697,0.369143,0.404918,0.443104,0.483815,0.527076,0.572908,0.621319,0.672312,0.725847,0.781964,0.840702,0.900467,0.959312,1.015111,1.065556,1.108160,1.141891,1.165886,1.179285,1.181836,1.173250,1.152891,1.120064,1.074083,1.013658,0.937545,0.845165,0.735073,0.606756,0.471515,0.332622,0.207524,0.111733,0.049226,0.000312,0.000312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.023386,0.024793,0.026553,0.028465,0.030748,0.033486,0.036765,0.040670,0.045286,0.050697,0.056990,0.064249,0.072558,0.082004,0.092670,0.104643,0.118007,0.132847,0.149249,0.167297,0.187076,0.208671,0.232168,0.257651,0.285205,0.314916,0.346869,0.381148,0.417839,0.457026,0.498861,0.543320,0.590364,0.639934,0.691957,0.746279,0.802900,0.861822,0.921419,0.979713,1.034545,1.083579,1.124298,1.155634,1.176691,1.186574,1.185606,1.174035,1.151414,1.117183,1.070792,1.010490,0.934615,0.842837,0.733089,0.605173,0.470354,0.331896,0.207188,0.111697,0.049385,0.000623,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.028766,0.030252,0.032067,0.034031,0.036352,0.039119,0.042423,0.046351,0.050992,0.056437,0.062772,0.070089,0.078475,0.088020,0.098812,0.110942,0.124496,0.139566,0.156239,0.174605,0.194753,0.216772,0.240750,0.266777,0.294942,0.325333,0.358041,0.393153,0.430759,0.470948,0.513908,0.559564,0.607819,0.658548,0.711603,0.766711,0.823836,0.882942,0.942371,1.000113,1.053979,1.101602,1.140436,1.169377,1.187497,1.193863,1.189376,1.174819,1.149938,1.114302,1.067501,1.007322,0.931685,0.840508,0.731104,0.603589,0.469193,0.331169,0.206852,0.111660,0.049543,0.000935,0.000935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034146,0.035711,0.037581,0.039596,0.041956,0.044753,0.048081,0.052032,0.056699,0.062176,0.068555,0.075929,0.084392,0.094036,0.104954,0.117240,0.130986,0.146285,0.163230,0.181914,0.202431,0.224872,0.249332,0.275903,0.304678,0.335751,0.369213,0.405158,0.443680,0.484870,0.528954,0.575809,0.625275,0.677163,0.731248,0.787142,0.844771,0.904062,0.963323,1.020513,1.073413,1.119625,1.156573,1.183121,1.198303,1.201153,1.193146,1.175604,1.148462,1.111420,1.064211,1.004155,0.928755,0.838179,0.729120,0.602006,0.468032,0.330442,0.206516,0.111623,0.049702,0.001246,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.039526,0.041170,0.043094,0.045162,0.047560,0.050387,0.053738,0.057713,0.062406,0.067915,0.074337,0.081770,0.090309,0.100052,0.111096,0.123538,0.137475,0.153003,0.170220,0.189223,0.210108,0.232973,0.257915,0.285030,0.314415,0.346168,0.380385,0.417163,0.456600,0.498792,0.544001,0.592053,0.642731,0.695777,0.750894,0.807574,0.865707,0.925182,0.984275,1.040914,1.092847,1.137648,1.172711,1.196864,1.209108,1.208442,1.196916,1.176389,1.146986,1.108539,1.060920,1.000987,0.925825,0.835851,0.727135,0.600422,0.466871,0.329715,0.206180,0.111587,0.049861,0.001558,0.001558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.044906,0.046629,0.048608,0.050727,0.053164,0.056020,0.059396,0.063393,0.068112,0.073654,0.080120,0.087610,0.096226,0.106068,0.117238,0.129836,0.143964,0.159722,0.177211,0.196532,0.217786,0.241074,0.266497,0.294156,0.324152,0.356585,0.391557,0.429168,0.469520,0.512714,0.559047,0.608297,0.660186,0.714392,0.770539,0.828006,0.886643,0.946302,1.005227,1.061314,1.112281,1.155671,1.188848,1.210607,1.219914,1.215732,1.200686,1.177174,1.145509,1.105658,1.057629,0.997819,0.922895,0.833522,0.725150,0.598838,0.465710,0.328988,0.205844,0.111550,0.050019,0.001869,0.001869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050286,0.052088,0.054122,0.056293,0.058768,0.061654,0.065054,0.069074,0.073819,0.079393,0.085902,0.093450,0.102143,0.112084,0.123380,0.136134,0.150453,0.166440,0.184201,0.203841,0.225463,0.249175,0.275079,0.303282,0.333888,0.367002,0.402729,0.441174,0.482441,0.526636,0.574094,0.624541,0.677642,0.733006,0.790185,0.848437,0.907579,0.967422,1.026179,1.081714,1.131716,1.173695,1.204986,1.224351,1.230719,1.223021,1.204456,1.177959,1.144033,1.102777,1.054339,0.994652,0.919966,0.831194,0.723166,0.597255,0.464549,0.328261,0.205508,0.111513,0.050178,0.002181,0.002181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.055666,0.057547,0.059636,0.061858,0.064372,0.067287,0.070712,0.074755,0.079526,0.085133,0.091685,0.099291,0.108060,0.118100,0.129522,0.142433,0.156942,0.173159,0.191191,0.211149,0.233141,0.257276,0.283662,0.312409,0.343625,0.377419,0.413901,0.453179,0.495361,0.540558,0.589141,0.640785,0.695098,0.751621,0.809830,0.868869,0.928514,0.988542,1.047131,1.102115,1.151150,1.191718,1.221124,1.238094,1.241525,1.230311,1.208226,1.178744,1.142557,1.099895,1.051048,0.991484,0.917036,0.828865,0.721181,0.595671,0.463388,0.327534,0.205172,0.111477,0.050337,0.002492,0.002492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.061046,0.063006,0.065150,0.067424,0.069977,0.072921,0.076370,0.080436,0.085232,0.090872,0.097467,0.105131,0.113977,0.124116,0.135664,0.148731,0.163431,0.179877,0.198182,0.218458,0.240819,0.265376,0.292244,0.321535,0.353361,0.387836,0.425073,0.465184,0.508282,0.554480,0.604187,0.657029,0.712553,0.770236,0.829475,0.889301,0.949450,1.009662,1.068083,1.122515,1.170584,1.209741,1.237261,1.251837,1.252330,1.237600,1.211996,1.179528,1.141081,1.097014,1.047757,0.988316,0.914106,0.826536,0.719197,0.594087,0.462227,0.326807,0.204836,0.111440,0.050495,0.002804,0.002804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
